file,mutants,function_name,function_start_line,pattern.lineno,pattern.coloffset,pattern.linematch,pattern.context,pattern.min,pattern.max,pattern.pattern,pattern.check_id,pattern.check_name,pattern.description,mutmut_summary.disabled,mutmut_summary.errors,mutmut_summary.failures,mutmut_summary.tests,mutmut_summary.time,mutants.Mutant #2.line,mutants.Mutant #2.description,mutants.Mutant #2.failure.inner,mutants.Mutant #2.failure.type,mutants.Mutant #2.failure.message,mutants.Mutant #6.line,mutants.Mutant #6.description,mutants.Mutant #6.failure.inner,mutants.Mutant #6.failure.type,mutants.Mutant #6.failure.message,mutants.Mutant #9.line,mutants.Mutant #9.description,mutants.Mutant #9.failure.inner,mutants.Mutant #9.failure.type,mutants.Mutant #9.failure.message,mutants.Mutant #20.line,mutants.Mutant #20.description,mutants.Mutant #22.line,mutants.Mutant #22.description,mutants.Mutant #25.line,mutants.Mutant #25.description,mutants.Mutant #27.line,mutants.Mutant #27.description,mutants.Mutant #31.line,mutants.Mutant #31.description,mutants.Mutant #32.line,mutants.Mutant #32.description,mutants.Mutant #33.line,mutants.Mutant #33.description,mutants.Mutant #34.line,mutants.Mutant #34.description,mutants.Mutant #38.line,mutants.Mutant #38.description,mutants.Mutant #40.line,mutants.Mutant #40.description,mutants.Mutant #1.line,mutants.Mutant #1.description,mutants.Mutant #3.line,mutants.Mutant #3.description,mutants.Mutant #5.line,mutants.Mutant #5.description,mutants.Mutant #14.line,mutants.Mutant #14.description,mutants.Mutant #14.failure.inner,mutants.Mutant #14.failure.type,mutants.Mutant #14.failure.message,mutants.Mutant #15.line,mutants.Mutant #15.description,mutants.Mutant #16.line,mutants.Mutant #16.description,mutants.Mutant #17.line,mutants.Mutant #17.description
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,5,0,def test_cached():,"from tempfile import TemporaryDirectory
from lazytracker import cached


def test_cached():
    with TemporaryDirectory() as cache_dir:
        updated = False

        @cached(
            cache_dir=cache_dir,",1,10,//FunctionDef//FunctionDef/ancestor::*,F001,Nested Depth (Set value),Ensure the depth of nesting within functions does not exceed the set value.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,6,4,with TemporaryDirectory() as cache_dir:,"from lazytracker import cached


def test_cached():
    with TemporaryDirectory() as cache_dir:
        updated = False

        @cached(
            cache_dir=cache_dir,
            input_dirs=[""input_dir""],",1,10,//FunctionDef//FunctionDef/ancestor::*,F001,Nested Depth (Set value),Ensure the depth of nesting within functions does not exceed the set value.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,14,0,def cached(,"shelve.Pickler = Pickler
shelve.Unpickler = Unpickler


def cached(
    cache_dir: str = "".lazytracker"",
    input_files: Optional[List[str]] = None,
    input_dirs: Optional[List[str]] = None,
    output_dirs: Optional[List[str]] = None,
    output_files: Optional[List[str]] = None,",1,10,//FunctionDef//FunctionDef/ancestor::*,F001,Nested Depth (Set value),Ensure the depth of nesting within functions does not exceed the set value.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,31,4,def inner_func(function: Callable):,"        output_dirs (Optional[List[str]], optional): name of function parameters, that are paths to otuput files. Defaults to None.
        output_files (Optional[List[str]], optional): name of function parameters, that are paths to directories with output files. Defaults to None.
    """"""

    def inner_func(function: Callable):
        @wraps(function)
        def wrapper(*args, **kwargs):
            kwargs.update(dict(zip(function.__code__.co_varnames, args)))

            os.makedirs(f""{cache_dir}"", exist_ok=True)",1,10,//FunctionDef//FunctionDef/ancestor::*,F001,Nested Depth (Set value),Ensure the depth of nesting within functions does not exceed the set value.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,44,16,if input_files is not None:,"                input_tracker.add_hparams(kwargs)
                if input_dirs is not None:
                    input_dirs_values = [kwargs[input_dir] for input_dir in input_dirs]
                    input_tracker.add_directories(input_dirs_values)
                if input_files is not None:
                    input_files_values = [
                        kwargs[input_file] for input_file in input_files
                    ]
                    input_tracker.add_files(input_files_values)
",1,10,//FunctionDef//If/following-sibling::If | //FunctionDef//If/following-sibling::Elif | //FunctionDef//If/following-sibling::Else,F002,"Number of conditions (if, if-else, and switch) in a Function","Ensure the number of conditions (if, if-else, and switch) in a function is within acceptable limits.",0,0,10,44,0,,,,,,,,,,,,,,,,,,44.0,                if input_files is not None:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,51,16,if output_dirs is not None:,"                    ]
                    input_tracker.add_files(input_files_values)

                test_output_tracker = LazyTracker()
                if output_dirs is not None:
                    output_dirs_values = [
                        kwargs[output_dir] for output_dir in output_dirs
                    ]
                    test_output_tracker.add_directories(output_dirs_values)
                if output_files is not None:",1,10,//FunctionDef//If/following-sibling::If | //FunctionDef//If/following-sibling::Elif | //FunctionDef//If/following-sibling::Else,F002,"Number of conditions (if, if-else, and switch) in a Function","Ensure the number of conditions (if, if-else, and switch) in a function is within acceptable limits.",0,0,10,44,0,,,,,,,,,,,,,,,,,,,,51.0,                if output_dirs is not None:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,56,16,if output_files is not None:,"                    output_dirs_values = [
                        kwargs[output_dir] for output_dir in output_dirs
                    ]
                    test_output_tracker.add_directories(output_dirs_values)
                if output_files is not None:
                    output_files_values = [
                        kwargs[output_file] for output_file in output_files
                    ]
                    test_output_tracker.add_files(output_files_values)
",1,10,//FunctionDef//If/following-sibling::If | //FunctionDef//If/following-sibling::Elif | //FunctionDef//If/following-sibling::Else,F002,"Number of conditions (if, if-else, and switch) in a Function","Ensure the number of conditions (if, if-else, and switch) in a function is within acceptable limits.",0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,56.0,                if output_files is not None:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,65,16,"if input_hash in db and db[input_hash][""hash""] == output_hash:","
                input_hash = input_tracker.hash()
                output_hash = test_output_tracker.hash()

                if input_hash in db and db[input_hash][""hash""] == output_hash:
                    return db[input_hash][""return_value""]
                else:
                    return_value = function(**kwargs)

                    output_tracker = LazyTracker()",1,10,//FunctionDef//If/following-sibling::If | //FunctionDef//If/following-sibling::Elif | //FunctionDef//If/following-sibling::Else,F002,"Number of conditions (if, if-else, and switch) in a Function","Ensure the number of conditions (if, if-else, and switch) in a function is within acceptable limits.",0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,65.0,"                if input_hash in db and db[input_hash][""hash""] == output_hash:",65.0,"                if input_hash in db and db[input_hash][""hash""] == output_hash:",65.0,"                if input_hash in db and db[input_hash][""hash""] == output_hash:",65.0,"                if input_hash in db and db[input_hash][""hash""] == output_hash:",,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,76,20,if output_files is not None:,"                        output_dirs_values = [
                            kwargs[output_dir] for output_dir in output_dirs
                        ]
                        output_tracker.add_directories(output_dirs_values)
                    if output_files is not None:
                        output_files_values = [
                            kwargs[output_file] for output_file in output_files
                        ]
                        output_tracker.add_files(output_files_values)
",1,10,//FunctionDef//If/following-sibling::If | //FunctionDef//If/following-sibling::Elif | //FunctionDef//If/following-sibling::Else,F002,"Number of conditions (if, if-else, and switch) in a Function","Ensure the number of conditions (if, if-else, and switch) in a function is within acceptable limits.",0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,                    if output_files is not None:,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,71,20,if output_dirs is not None:,"                else:
                    return_value = function(**kwargs)

                    output_tracker = LazyTracker()
                    if output_dirs is not None:
                        output_dirs_values = [
                            kwargs[output_dir] for output_dir in output_dirs
                        ]
                        output_tracker.add_directories(output_dirs_values)
                    if output_files is not None:",1,1,//FunctionDef//If/descendant::If,CL001,"The number of nested conditions (e.g., if{if{}}) in a Function","Ensure there is at least one nested condition (e.g., if{if{}}) in a function.",0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,                    if output_dirs is not None:,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/lazytracker/tracked.py,,cached,14.0,76,20,if output_files is not None:,"                        output_dirs_values = [
                            kwargs[output_dir] for output_dir in output_dirs
                        ]
                        output_tracker.add_directories(output_dirs_values)
                    if output_files is not None:
                        output_files_values = [
                            kwargs[output_file] for output_file in output_files
                        ]
                        output_tracker.add_files(output_files_values)
",1,1,//FunctionDef//If/descendant::If,CL001,"The number of nested conditions (e.g., if{if{}}) in a Function","Ensure there is at least one nested condition (e.g., if{if{}}) in a function.",0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,                    if output_files is not None:,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,32,4,assert tracker_1.hash() == tracker_2.hash(),"
    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1",1,10,//FunctionDef[@type='str']/body/Assert,NOA001,number-of-assertions,Ensure the presence of assertions within function bodies of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,33,4,assert tracker_1.hash() != tracker_3.hash(),"    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):",1,10,//FunctionDef[@type='str']/body/Assert,NOA001,number-of-assertions,Ensure the presence of assertions within function bodies of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,50,4,assert tracker_1.hash() == tracker_2.hash(),"
    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:",1,10,//FunctionDef[@type='str']/body/Assert,NOA001,number-of-assertions,Ensure the presence of assertions within function bodies of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,51,4,assert tracker_1.hash() != tracker_3.hash(),"    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:
            f.write(""test file 1"")",1,10,//FunctionDef[@type='str']/body/Assert,NOA001,number-of-assertions,Ensure the presence of assertions within function bodies of type 'str'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,7,4,hparams_1 = {,"from tempfile import TemporaryDirectory, tempdir
from lazytracker import LazyTracker

def test_hparams():
    hparams_1 = {
        'a': 1,
        'b': 2,
        'c': {
            'd': 1
        }",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,15,4,hparams_2 = {,"            'd': 1
        }
    }

    hparams_2 = {
        'a': 1,
        'b': 2,
        'c': {
            'd': 2
        }",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,23,4,tracker_1 = LazyTracker(),"            'd': 2
        }
    }

    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,24,4,tracker_1.add_hparams(hparams_1),"        }
    }

    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,26,4,tracker_2 = LazyTracker(),"
    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,27,4,tracker_2.add_hparams(hparams_1),"    tracker_1 = LazyTracker()
    tracker_1.add_hparams(hparams_1)

    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,29,4,tracker_3 = LazyTracker(),"
    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,30,4,tracker_3.add_hparams(hparams_2),"    tracker_2 = LazyTracker()
    tracker_2.add_hparams(hparams_1)

    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,32,4,assert tracker_1.hash() == tracker_2.hash(),"
    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_hparams,6.0,33,4,assert tracker_1.hash() != tracker_3.hash(),"    tracker_3 = LazyTracker()
    tracker_3.add_hparams(hparams_2)

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,36,4,def func_1(x):,"    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,38,4,def func_2(x):,"
def test_picable_function():
    def func_1(x):
        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,41,4,tracker_1 = LazyTracker(),"        return x+1
    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,42,4,tracker_1.add_picklables([func_1]),"    def func_2(x):
        return x+2

    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,44,4,tracker_2 = LazyTracker(),"
    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,45,4,tracker_2.add_picklables([func_1]),"    tracker_1 = LazyTracker()
    tracker_1.add_picklables([func_1])

    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,47,4,tracker_3 = LazyTracker(),"
    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,48,4,tracker_3.add_hparams([func_2]),"    tracker_2 = LazyTracker()
    tracker_2.add_picklables([func_1])

    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,50,4,assert tracker_1.hash() == tracker_2.hash(),"
    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_picable_function,35.0,51,4,assert tracker_1.hash() != tracker_3.hash(),"    tracker_3 = LazyTracker()
    tracker_3.add_hparams([func_2])

    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:
            f.write(""test file 1"")",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_files,53.0,54,4,with TemporaryDirectory() as tmpdir:,"    assert tracker_1.hash() == tracker_2.hash()
    assert tracker_1.hash() != tracker_3.hash()

def test_files():
    with TemporaryDirectory() as tmpdir:
        with open(f'{tmpdir}/a.txt', 'w') as f:
            f.write(""test file 1"")

        with open(f'{tmpdir}/b.txt', 'w') as f:
            f.write(""test file 1"")",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_lazytracker.py,,test_directories,76.0,77,4,with TemporaryDirectory() as tmpdir:,"        assert tracker_1.hash() == tracker_2.hash()
        assert tracker_1.hash() != tracker_3.hash()

def test_directories():
    with TemporaryDirectory() as tmpdir:
        os.makedirs(f""{tmpdir}/1"", exist_ok=True)

        with open(f'{tmpdir}/1/a.txt', 'w') as f:
            f.write(""test file 1"")
",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/danielbekele/jsem/SEERS/scripts/analyzer/demo/lazytracker/tests/test_tracked.py,,test_cached,5.0,6,4,with TemporaryDirectory() as cache_dir:,"from lazytracker import cached


def test_cached():
    with TemporaryDirectory() as cache_dir:
        updated = False

        @cached(
            cache_dir=cache_dir,
            input_dirs=[""input_dir""],",1,10,"//FunctionDef[@type='str' and starts-with(@name, 'test_')]/body/*",LOF001,count-test-method-lines,Count the lines within test methods in functions of type 'str' that start with 'test_'.,0,0,10,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
